,latitude,longitude
33380124,44.825218,-93.295097
33380125,44.8472558,-93.4545142
33380128,44.894905,-93.269157
33380150,44.903751,-93.239899
33380151,44.9089562,-93.2356334
33380196,44.8463355,-93.454366
33380202,44.840717,-93.274635
33380206,44.8938309,-93.4685506
33380239,44.9698326,-93.3127217
33380261,44.985656,-93.238973
33380262,44.9846705,-93.2397775
33380264,44.9866374,-93.2382153
33380288,44.8546241,-93.4872082
33380330,44.9879392,-93.4198464
33380333,44.968437,-93.399513
33380334,44.9316327,-93.3093551
33380335,44.8066924,-93.3805745
33380337,44.954284,-93.43104
33380371,44.8871143,-93.26786
33380374,44.978696,-93.4207673
33380376,45.001271,-93.486599
33380386,44.914304,-93.325237
33380389,44.916105,-93.323967
33380394,44.9126335,-93.2126346
33380397,44.9705369,-93.2572596
33380399,44.8916439,-93.4469427
33380408,44.801533,-93.38028
33380426,44.885452,-93.490677
33380431,44.9466024,-93.2843026
33380447,44.8462305,-93.2832606
33380458,44.9447369,-93.280548
33380463,44.9091974,-93.4570648
33380467,44.950108,-93.454918
33380483,44.8413037,-93.4805048
33380484,44.841335,-93.479134
33380485,44.9274145,-93.3098111
33380492,44.867304,-93.289764
33380501,44.9695783,-93.2580741
33380509,44.936787,-93.441727
33380515,44.917465,-93.348946
33380517,45.003071,-93.490097
33380531,44.9179566,-93.3483754
33380536,44.93972,-93.44175
33380548,44.9755618,-93.4593807
33380549,44.9349421,-93.4422938
33380550,44.90705,-93.263912
33380553,44.907052,-93.262631
33380567,44.995369,-93.329788
33380581,44.939609,-93.368165
33380583,44.901569,-93.265266
33380597,44.95311,-93.431076
33380603,44.9349301,-93.4428342
33380607,44.9694923,-93.2548
33380611,44.9863169,-93.2855041
33380628,44.98756,-93.4638391
33380639,44.8407254,-93.2898671
33380641,44.9892435,-93.4639385
33380642,44.91412,-93.334877
33380651,44.837116,-93.291147
33380654,44.912537,-93.334862
33380665,44.8051724,-93.302481
33380674,44.9808597,-93.4115356
33380680,44.8659653,-93.4854135
33380699,44.979126,-93.473495
33380726,44.8959727,-93.3490972
33380738,44.911491,-93.334084
33380746,44.9170361,-93.3497324
33380750,45.0025028,-93.4012874
33380754,44.9991305,-93.2728038
33380779,45.0017075,-93.2693781
33380784,44.8344257,-93.4873557
33380803,44.895809,-93.467514
33380806,44.869087,-93.288391
33380827,44.913464,-93.412971
33380842,45.0020449,-93.2676889
33380844,44.8110856,-93.3760357
33380867,44.923695,-93.48838
33380868,44.958038,-93.3779857
33380871,44.958385,-93.377182
33380897,44.9268895,-93.2283092
33380914,44.9787299,-93.4233099
33380921,44.886925,-93.490681
33380926,44.8576503,-93.3375505
33380929,44.9447408,-93.2813775
33380930,44.950436,-93.457275
33380943,44.924277,-93.376956
33380947,44.9304891,-93.2511456
33380961,44.974659,-93.38102
33380979,44.9691885,-93.3390842
33380980,45.00095,-93.451347
33380987,44.9242574,-93.3757145
33380994,44.990261,-93.46125
33381005,45.001122,-93.48716
33381014,44.842575,-93.287102
33381020,44.909679,-93.35762
33381037,44.9032801,-93.2895717
33381045,44.9483721,-93.2843002
33381056,44.898113,-93.226616
33381061,44.9432343,-93.2203914
33381064,44.898113,-93.22541
33381072,44.9450478,-93.2203791
33381073,44.9665666,-93.340302
33381077,44.912537,-93.334091
33381080,44.9207513,-93.3769977
33381083,44.966557,-93.340126
33381097,44.8934216,-93.3864942
33381104,44.91433,-93.332214
33381125,44.922445,-93.378231
33381129,44.975826,-93.38192
33381135,44.9972125,-93.385054
33381138,44.928696,-93.227036
33381140,44.975716,-93.380791
33381150,44.946918,-93.496254
33381182,44.985802,-93.278954
33381192,44.883827,-93.391716
33381212,44.912537,-93.332855
33381225,44.9143338,-93.3290721
33381226,44.9717321,-93.376121
33381228,44.8952575,-93.347572
33382079,44.8079753,-93.3821509
33382143,44.828541,-93.391075
33382149,44.81472,-93.385628
33382154,44.905245,-93.2626453
33382157,44.829442,-93.391284
33382190,44.801182,-93.381912
33382219,44.9703733,-93.2537211
33382221,44.827404,-93.394775
33382231,44.886993,-93.474495
33382233,44.993968,-93.329433
33382234,45.001308,-93.488571
33382244,44.921356,-93.344612
33382247,44.907189,-93.213955
33382309,44.921455,-93.343964
33382337,44.8517,-93.412956
33382338,44.840717,-93.273354
33382347,44.838913,-93.274605
33382353,44.838917,-93.272072
33382354,44.8521,-93.372177
33382355,44.852001,-93.371452
33382366,44.8514702,-93.4132913
33382369,44.958706,-93.378845
33382373,44.930519,-93.437645
33382377,44.837112,-93.273354
33382379,44.9188043,-93.4012485
33382382,44.838917,-93.273346
33382384,44.901413,-93.49305
33382413,44.9134927,-93.3290563
33382423,44.998386,-93.433266
33382439,44.9152837,-93.4142925
33382442,44.966537,-93.339012
33382448,44.853165,-93.37233
33382451,44.852905,-93.372864
33382457,44.9688046,-93.3795225
33382476,44.852867,-93.300056
33382484,44.8534131,-93.3011431
33382487,44.853408,-93.3000517
33382537,44.90059,-93.491516
33382543,44.9169975,-93.4011945
33382545,44.9277901,-93.4376561
33382564,44.8966348,-93.3493072
33382571,44.914333,-93.333557
33382573,44.912537,-93.333542
33382576,44.922443,-93.376982
33382579,44.9841587,-93.3471653
33382598,44.820759,-93.361641
33382620,44.962708,-93.290535
33382634,44.901489,-93.480507
33382642,44.9679836,-93.2987476
33382651,44.8198561,-93.3617027
33382665,44.960918,-93.291824
33382686,44.835869,-93.356796
33382689,44.820145,-93.358437
33382694,44.8874357,-93.3980965
33382695,44.972219,-93.270565
33382697,44.9950917,-93.2481833
33382698,44.8880357,-93.3987331
33382704,44.897999,-93.318832
33382705,44.899799,-93.317551
33382717,44.928709,-93.239731
33382719,44.956711,-93.403221
33382751,44.898731,-93.49633
33382769,44.8539508,-93.3630168
33382792,44.960918,-93.292725
33382796,44.969418,-93.41423
33382799,44.928699,-93.237206
33382805,44.901741,-93.482605
33382814,44.875767,-93.457977
33382826,44.878368,-93.455803
33382829,44.855877,-93.381615
33382833,44.8459438,-93.4830992
33382834,44.8812026,-93.4562824
33382838,44.8470653,-93.480668
33382840,44.899818,-93.318825
33382843,44.8808645,-93.4016361
33382852,44.8808553,-93.4559184
33382864,44.847206,-93.48262
33382866,44.985947,-93.440956
33382870,44.8816059,-93.4564482
33382883,44.898235,-93.49646
33382905,44.92865,-93.252388
33382913,44.926937,-93.25238
33382918,44.960918,-93.29055
33382931,44.9432227,-93.2216781
33382936,44.991402,-93.441032
33382942,44.835155,-93.356239
33382945,44.995847,-93.367759
33382947,44.986111,-93.313362
33382967,44.9947236,-93.2484745
33382975,44.8641284,-93.3539991
33382977,44.9664254,-93.2981778
33382978,44.9068932,-93.2895676
33382980,44.9050941,-93.290846
33382995,44.9654336,-93.2994432
33383002,44.8920775,-93.4922059
33383005,44.9664229,-93.2994509
33383015,44.8350216,-93.3570232
33383028,44.967609,-93.298172
33383044,44.819241,-93.358437
33383047,44.9613975,-93.245267
33383054,44.974045,-93.381149
33383057,44.9841454,-93.3614655
33383061,44.9378354,-93.3560806
33383069,44.849746,-93.275858
33383071,44.888828,-93.495857
33383072,44.8539609,-93.355973
33383073,44.855991,-93.355545
33383074,44.967953,-93.299446
33383083,44.984184,-93.4888426
33383108,44.847939,-93.274612
33383115,44.9654314,-93.298172
33383119,44.998703,-93.234512
33383122,44.9396011,-93.2216867
33383123,44.8780976,-93.2529205
33383124,44.89756,-93.491402
33383127,44.959101,-93.4895872
33383128,44.9987064,-93.2358922
33383152,44.909004,-93.213936
33383175,44.896034,-93.267769
33383191,44.894897,-93.270294
33383241,44.879028,-93.453262
33386267,44.987743,-93.462494
33386270,44.895523,-93.272247
33386280,44.9735841,-93.2769817
33386281,44.960918,-93.293083
33386293,44.9414023,-93.22168
33386305,44.9212622,-93.3782462
33386329,44.805233,-93.298958
33386331,44.9863057,-93.2819661
33386337,44.992577,-93.388046
33386347,44.992603,-93.38726
33386349,44.994431,-93.387123
33386376,44.9951031,-93.2473354
33386390,44.8381744,-93.4929329
33386400,44.96307,-93.485565
33386405,44.9826297,-93.3621863
33386421,44.982578,-93.347328
33386429,44.822388,-93.359627
33386430,44.928696,-93.228302
33386431,44.901611,-93.317551
33386436,44.934126,-93.251129
33386438,44.959122,-93.291832
33386444,44.928646,-93.251121
33386452,44.8835076,-93.2554781
33386493,44.8535272,-93.4767727
33386515,44.893799,-93.331062
33386521,44.87664,-93.474075
33386522,44.876863,-93.473387
33386523,44.874504,-93.275635
33386528,44.872705,-93.273113
33386530,44.962723,-93.256798
33386533,44.8917513,-93.2813364
33386535,44.962727,-93.255424
33386541,44.891487,-93.281334
33386547,44.849747,-93.27459
33386551,44.890759,-93.431656
33386561,44.9664221,-93.2968935
33386562,44.9014769,-93.2921287
33386563,44.903286,-93.29084
33386568,44.847939,-93.275879
33386586,44.961964,-93.4423129
33386588,44.88991,-93.431452
33386595,44.9618318,-93.2561667
33386624,44.909336,-93.471077
33386656,44.813644,-93.386909
33386669,44.84433,-93.275887
33386675,44.9050901,-93.2895643
33386690,44.887978,-93.495834
33386700,44.834633,-93.355721
33386705,44.988194,-93.312355
33386715,44.8673118,-93.306107
33386729,44.932671,-93.404846
33386756,44.815379,-93.335066
33386768,44.8922,-93.364746
33386776,44.912533,-93.33165
33386778,44.9465911,-93.3544266
33386780,44.9345398,-93.4569334
33386787,44.9591589,-93.2436824
33386788,44.8552545,-93.3830323
33386789,44.9133946,-93.3315623
33386790,44.911156,-93.33284
33386812,44.9438822,-93.4002308
33386813,44.865529,-93.306133
33386822,44.944382,-93.321983
33386841,44.8708897,-93.4567569
33386842,44.9716544,-93.3635247
33386859,44.928696,-93.235943
33386863,44.865515,-93.304871
33386877,44.9767214,-93.2687257
33386911,44.847882,-93.4838708
33386950,44.987915,-93.312096
33386963,44.933453,-93.404305
33387615,44.814793,-93.338348
33387630,44.8538895,-93.4739327
33387637,44.956978,-93.35083
33387648,44.941356,-93.2270675
33387673,44.89085,-93.330513
33387677,44.9807818,-93.3299893
33387690,44.9956966,-93.2686497
33387691,44.995178,-93.270111
33387692,44.9333483,-93.2033437
33387696,44.8717938,-93.213816
33387703,44.9356861,-93.3561289
33387707,44.98612,-93.314641
33387716,44.934544,-93.35614
33387717,44.941384,-93.2243004
33387731,44.8428729,-93.4138814
33387735,44.881703,-93.2617424
33387736,44.881702,-93.260458
33387767,44.97105,-93.380127
33387788,44.9819967,-93.3636091
33387805,44.9395727,-93.2257019
33387818,44.816658,-93.418289
33387820,44.9747911,-93.270349
33387825,44.818283,-93.334602
33387836,44.814438,-93.336555
33387837,44.8304005,-93.3360625
33387842,44.932968,-93.402306
33387844,44.8655948,-93.307396
33387854,44.9550183,-93.3557359
33387855,44.957157,-93.299736
33387857,44.9386162,-93.3560075
33387868,44.9292568,-93.2055455
33387871,44.9307087,-93.2032266
33387884,44.808294,-93.31171
33387890,44.888842,-93.280665
33387892,44.9915032,-93.2215384
33387898,44.8699839,-93.2831545
33387901,44.870886,-93.280754
33387902,44.9608275,-93.3252989
33387913,45.0009122,-93.2562836
33387916,44.851559,-93.260597
33387920,44.808303,-93.312984
33387924,44.95813,-93.441465
33387966,44.870887,-93.282032
33388006,44.9529522,-93.4108453
33388019,44.8136961,-93.2799321
33388024,44.874737,-93.458519
33388027,44.872703,-93.274387
33388035,44.9993848,-93.4675949
33388036,44.874504,-93.274366
33388042,44.8122652,-93.2799265
33388072,44.86998,-93.282036
33388082,44.808281,-93.309677
33388087,44.821461,-93.41919
33388372,44.9987589,-93.3044511
33388373,44.932309,-93.251133
33388383,44.970222,-93.410568
33388385,44.9468334,-93.2203867
33388386,44.993813,-93.377892
33388387,44.9938509,-93.3804046
33388392,44.886765,-93.479309
33388404,44.947346,-93.452202
33388407,44.925167,-93.216606
33388423,44.946301,-93.452164
33388424,44.948475,-93.3441984
33390956,44.9358358,-93.352947
33390975,44.995186,-93.266632
33390976,44.94496,-93.3220307
33390987,44.990112,-93.439011
33391015,44.986107,-93.312104
33391036,44.9422804,-93.3907248
33391096,44.8540466,-93.4764564
33391104,44.8834146,-93.424183
33391111,44.932823,-93.404213
33391131,44.9295379,-93.204596
33391140,44.9401733,-93.3544946
33391146,44.8545693,-93.4776203
33391147,44.9423505,-93.3914038
33391162,44.9971533,-93.2679969
33391167,44.990108,-93.44101
33391171,44.998112,-93.2686646
33391176,44.996151,-93.267311
33391178,44.9450361,-93.3250797
33391187,44.939964,-93.35601
33391189,44.9378097,-93.3550246
33391203,44.87891,-93.347603
33391223,44.998711,-93.256264
33391234,45.0033392,-93.3094291
33391239,45.0033134,-93.3094872
33391240,44.9987617,-93.3057078
33393239,44.865185,-93.474396
33393244,44.851559,-93.259316
33393281,44.86834,-93.472587
33393308,44.869083,-93.472679
33393314,44.874531,-93.2188378
33393315,44.8734533,-93.2193696
33393328,44.991965,-93.292585
33393354,44.987923,-93.313362
33393469,44.813011,-93.392906
33393479,44.9435095,-93.4545547
33393484,44.90485,-93.470589
33393511,44.864773,-93.474041
33393541,44.9577634,-93.3136089
33393576,44.941345,-93.25119
33393578,44.84795,-93.259338
33393600,44.9395924,-93.2229593
33393610,44.9532291,-93.3557091
33393621,44.9395556,-93.2524334
33393634,44.8867108,-93.4216372
33393689,44.9578539,-93.3136003
33393830,44.955891,-93.44252
33393834,44.8873695,-93.3628476
33393860,44.957886,-93.352074
33393934,44.9323214,-93.2460825
33393950,44.949047,-93.446381
33393960,44.8749988,-93.449142
33393981,44.9443595,-93.3504179
33394037,44.8751605,-93.44989
33394052,44.8979086,-93.303581
33394061,44.9650595,-93.2840194
33394067,44.8979093,-93.3034722
33394098,44.8480839,-93.4313161
33394104,44.8521253,-93.2377429
33394116,44.9194184,-93.4507922
33394118,44.8142619,-93.3962748
33394188,44.863449,-93.474182
33394193,44.9616761,-93.3263776
33394206,44.9628688,-93.3260015
33394224,44.877574,-93.340368
33394225,44.8783,-93.343056
33394227,44.9995363,-93.4685634
33394230,44.8672387,-93.4186081
33394238,44.866852,-93.471886
33394241,44.998711,-93.25753
33394265,44.8657609,-93.4188107
33394281,44.9808033,-93.2991871
33394290,44.851479,-93.323738
33394313,44.92696,-93.217865
33394317,45.001862,-93.382217
33394327,44.918743,-93.466385
33394333,44.8834731,-93.2491675
33394344,44.8017776,-93.3513804
33394350,44.878654,-93.351768
33394364,44.9675749,-93.3493083
33394389,44.931774,-93.467224
33394390,44.8903734,-93.304879
33394398,44.892517,-93.260414
33394401,44.80167,-93.35183
33394429,44.8785828,-93.3542885
33394436,44.8995881,-93.3503696
33394439,44.957874,-93.350815
33394440,44.956987,-93.352085
33417366,44.9575578,-93.306816
33417383,44.79985,-93.351791
33417387,44.888934,-93.3073993
33417392,44.8889207,-93.3061286
33417400,44.9364667,-93.3782283
33417401,44.890953,-93.306122
33417434,44.835171,-93.4341753
33417448,44.9748434,-93.2425018
33417452,44.9755602,-93.2440404
33417482,44.9387169,-93.375678
33417488,44.798321,-93.377869
33417496,44.973715,-93.4668288
33417499,44.9370209,-93.3769719
33417503,44.798756,-93.377441
33417544,44.941349,-93.252464
33417548,44.8244979,-93.4130404
33417573,44.9039331,-93.4705139
33417605,44.80965,-93.392509
33417632,44.963919,-93.483674
33417633,44.811546,-93.393341
33417641,45.002462,-93.3023679
33417649,45.0007482,-93.3032874
33417651,44.9395856,-93.2243393
33417669,44.881698,-93.256708
33417904,44.812233,-93.393318
33417918,44.881696,-93.255462
33417947,44.9395572,-93.2537127
33417965,44.917133,-93.474129
33417985,44.8701742,-93.4535417
33417991,44.8787139,-93.3551917
33418004,44.867294,-93.470795
33418079,44.950285,-93.342914
33418081,45.00246,-93.37355
33418094,44.9233343,-93.2184511
33418130,44.8486649,-93.4312186
33418135,44.9964251,-93.3645849
33418146,44.799393,-93.344711
33418150,44.798347,-93.344742
33418316,44.9279179,-93.2193727
33418330,44.89793,-93.256531
33418345,44.9269563,-93.2186969
33418354,44.8488859,-93.4310159
33418392,44.8424723,-93.4602251
33418407,44.9075057,-93.4594774
33418408,44.9555287,-93.26767
33418414,45.004217,-93.31076
33418432,45.0032114,-93.3736869
33418434,44.849632,-93.4310582
33418435,44.9948089,-93.4615526
33418442,44.8834842,-93.2461755
33418461,44.9678432,-93.2256949
33418490,44.910835,-93.2100811
33418505,44.953129,-93.406479
33418523,44.9301474,-93.3690986
33418539,44.946251,-93.451096
33418542,44.9251529,-93.2177236
33418566,44.8761452,-93.3513094
33418581,44.819157,-93.317802
33418614,44.922985,-93.43615
33418622,44.915867,-93.472336
33418674,44.9493613,-93.3521174
33418823,44.9582316,-93.3046955
33418824,44.8871025,-93.3630534
33418852,44.9124186,-93.3150489
33418890,44.861864,-93.229126
33418895,44.919636,-93.47142
33418913,44.961868,-93.427025
33418914,44.9250773,-93.2270475
33418950,44.89793,-93.255249
33418954,44.899764,-93.253925
33418976,44.9268918,-93.2270477
33418977,44.952988,-93.349693
33418982,44.953023,-93.352097
33418989,44.953003,-93.350883
33419056,44.8903577,-93.2580237
33419096,44.8911963,-93.2813353
33419097,44.960915,-93.2561692
33419278,44.9791131,-93.3008595
33419281,44.949257,-93.295722
33419294,44.937019,-93.436562
33419300,44.881596,-93.358788
33419308,44.806309,-93.395462
33419309,44.8256572,-93.3959353
33419314,44.825108,-93.395905
33419326,45.0035572,-93.3690022
33419332,44.995858,-93.364595
33419360,44.9015143,-93.2997629
33419363,44.8250771,-93.3940432
33419374,44.88044,-93.358932
33419395,45.0018951,-93.2989381
33419396,44.9500408,-93.2957252
33419404,44.928691,-93.233395
33419410,44.9465984,-93.295756
33419412,44.979015,-93.299446
33419430,44.8520859,-93.4769492
33419453,44.8743702,-93.4479309
33419454,44.904129,-93.473701
33419459,44.965229,-93.277817
33419499,44.8834714,-93.266663
33419500,44.944958,-93.277939
33419510,44.89977,-93.256481
33419517,44.9413389,-93.2797414
33419521,44.926083,-93.437859
33419522,44.9375044,-93.466916
33419809,44.943146,-93.277924
33419813,44.942936,-93.279716
33419832,44.993084,-93.367753
33419842,44.948364,-93.295731
33419844,44.9940895,-93.2320638
33419852,44.9803221,-93.2994422
33419868,44.8260547,-93.353213
33419882,44.929291,-93.36937
33419888,44.9109418,-93.2086516
33419917,44.942932,-93.277924
33419919,44.9702329,-93.2229371
33419944,44.940494,-93.376972
33419954,44.7974638,-93.3768032
33419958,44.9368606,-93.378264
33419984,44.924721,-93.437721
33419991,44.9115264,-93.2081854
33419998,44.8834796,-93.265423
33419999,44.871906,-93.37648
33420001,44.855164,-93.285942
